"Species","Sex","Carapace_Width","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",1,65,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,54,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,68,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",1,67,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",1,58,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",1,58,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",2,59,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",2,59,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",1,64,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",1,59,2,0,2015,60.32697,-171.33536,66,-1.3,186,"SMI"
"Chionoecetes opilio",2,59,2,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,95,2,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,75,2,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,73,3,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,84,3,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,66,3,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,83,3,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,92,3,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,62,2,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,78,3,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,52,2,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,51,2,0,2015,57.8359,-170.63404,79,4,189,"PI"
"Chionoecetes opilio",1,68,4,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,74,3,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,67,3,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,81,3,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,42,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,42,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",2,39,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,40,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",2,35,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",2,36,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",2,35,2,0,2015,59.99509,-172.61625,66,-0.8,196,"SMI"
"Chionoecetes opilio",1,77,3,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,63,3,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,56,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,62,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,49,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,44,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,65,3,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,63,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,58,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,48,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,44,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,50,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,41,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,58,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,49,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,49,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,65,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,40,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,52,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,47,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,44,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,48,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,47,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,48,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,57,3,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,60,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,45,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,43,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,46,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,57,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,60,3,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,47,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,49,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,43,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,49,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,62,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,48,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,62,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,61,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,50,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,47,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,49,2,1,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,54,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,50,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,46,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,52,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",2,48,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,51,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,51,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,52,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,50,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,76,3,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,75,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,56,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,61,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,70,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,62,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,53,3,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,55,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,66,3,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,68,3,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,47,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,48,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,50,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,48,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,44,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",2,50,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,76,2,0,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,62,3,0,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,79,2,0,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,60,3,0,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,62,2,1,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,50,2,1,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,55,3,0,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,47,2,0,2015,60.31381,-172.06343,59,-0.6,197,"SMI"
"Chionoecetes opilio",1,82,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,63,3,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,52,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,66,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,57,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,60,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,59,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,46,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,60,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,48,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,50,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,50,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,55,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,53,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,76,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,48,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,47,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,49,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,48,2,1,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,46,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,44,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,49,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,44,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,60.64289,-172.1182,61,-1.2,197,"SMI"
"Chionoecetes opilio",1,43,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,55,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,48,2,1,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,45,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,50,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,43,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,45,2,1,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,48,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,41,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,56,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,45,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,45,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,41,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,38,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,37,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,37,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,35,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,36,2,1,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,36,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,50,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,36,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,39,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,43,2,1,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,36,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,48,3,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",2,49,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",2,46,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,65,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,52,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,61,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,55,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,72,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,60,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,64,3,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,56,2,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,59,3,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",1,59,3,0,2015,61.99972,-175.15626,81,-1,200,"NS"
"Chionoecetes opilio",2,50,3,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",2,48,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,70,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,55,2,1,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,60,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,62,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,58,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,53,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,67,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,56,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,56,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,57,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,65,2,1,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,61,2,1,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,65,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,57,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,60,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,91,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,64,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,57,2,0,2015,61.99944,-175.79466,90,-0.4,200,"NS"
"Chionoecetes opilio",1,86,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,70,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,77,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,83,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,86,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,77,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,65,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,61,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,86,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,58,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,61,3,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,79,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,80,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,92,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,78,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,78,2,1,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,69,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,61,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,74,3,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,65,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,57,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,60,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,68,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,65,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,61,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,67,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,59,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,90,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,81,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,86,3,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,72,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,56,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,68,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,90,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,52,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,87,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,74,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,83,2,1,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,82,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,53,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,82,2,0,2015,61.67717,-176.46749,105,0.7,200,"NS"
"Chionoecetes opilio",1,75,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,74,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,72,3,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,68,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,65,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,61,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,64,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,56,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,58,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,59,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,57,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,61,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,60,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,59,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,59,2,1,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,54,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,53,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,58,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,62,2,0,2015,61.6843,-175.79024,96,-0.6,201,"NS"
"Chionoecetes opilio",1,68,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,71,2,1,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,72,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,75,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,78,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,69,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
"Chionoecetes opilio",1,63,2,0,2015,61.35294,-175.6602,96,-0.6,201,"NS"
