"Species","Sex","Carapace_Width","Shell_Condition","Clutch_Fullness","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",2,45.2,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,44.6,2,"0",1,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,56.7,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,50.6,2,"0",1,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,48.1,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,48.8,2,"0",1,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,46.5,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,44.7,2,"0",1,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,50.7,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,49.5,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,50.3,2,"0",0,2016,60.3286,-171.33798,67,1.7,195,"SMI"
"Chionoecetes opilio",2,49.8,2,"0",1,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",2,45.1,2,"0",0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",2,46.8,2,"0",1,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",2,47.7,2,"0",1,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",2,53.7,2,"0",0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",2,55,2,"0",0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",2,53.8,2,"0",1,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",2,44.7,2,"0",0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",2,48.1,2,"0",0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,49,2,"0",0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,49.8,2,"0",1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,48.3,2,"0",1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,49.4,2,"0",1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,50.2,2,"0",1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,53.1,2,"0",0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",2,45.4,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,45.7,2,"0",1,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,45.1,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,45.8,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,45.2,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,44.4,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,41.9,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,42.8,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,44.9,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,41.7,2,"0",1,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,41.3,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,41.2,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,44.4,2,"0",0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",2,47.3,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,49,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,48.6,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,49.2,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,43.6,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,45.8,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,42.3,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,48.1,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,45.3,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,47,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,44.6,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,46.9,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,49.2,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,44.4,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,44,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,45.9,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,51.4,2,"0",0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,47.2,2,"0",1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",2,48.8,2,"0",1,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",2,53,2,"0",0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",2,57.9,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,54.2,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,61.6,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,56,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,52.6,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,58.6,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,58.4,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,54.2,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,56.9,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,56.5,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,52.6,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,56.5,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,54.9,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,46.9,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,53.6,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,45.4,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,44,2,"0",0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,45.4,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,42.6,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,45,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,39.8,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",2,43.3,2,"0",1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes bairdi",2,60.2,2,"0",0,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",2,24.6,2,"0",0,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",2,20.4,2,"0",1,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",2,24.3,2,"0",1,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",2,28.3,2,"0",1,2016,58.6649,-176.21641,141,3.2,206,"SS"
"Chionoecetes bairdi",2,26.1,2,"0",1,2016,58.6649,-176.21641,141,3.2,206,"SS"
"Chionoecetes bairdi",2,27.2,2,"0",0,2016,58.6649,-176.21641,141,3.2,206,"SS"
"Chionoecetes bairdi",2,41.8,2,"0",0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",2,28.5,2,"0",1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",2,32.4,2,"0",1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",2,23.5,2,"0",1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",2,46.3,2,"0",0,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,26.6,2,"0",0,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,25.5,2,"0",1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,29,2,"0",1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,25.1,2,"0",1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,18.6,2,"0",1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,26.4,2,"0",0,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,25.8,2,"0",1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",2,50,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,35.2,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,47,2,"0",0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,44.8,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,38.1,2,"0",0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,32.3,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,40.2,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,42.4,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,40,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,46.2,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,42.8,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,42.8,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,40.2,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,36.5,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,35.5,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,34.8,2,"0",0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,25.8,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,35.3,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,35.4,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,31.3,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,30.2,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,26.8,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,27.2,2,"0",0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,26.6,2,"0",1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",2,52.4,2,"0",0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes opilio",2,40.5,2,"0",0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",2,43.1,2,"0",1,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",2,34.5,2,"0",0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",2,37.5,2,"0",0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",2,44.3,2,"0",0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",2,29.2,2,"0",0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",2,30,2,"0",0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes bairdi",2,52.9,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,32,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,36.9,2,"0",0,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,24.4,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,24.6,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,24.7,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,26.9,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,24.5,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,23.8,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,23.9,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,22.9,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,22,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,51.8,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,49.4,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,51.3,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,41.4,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,43,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,42.2,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,54.1,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,53,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,60.8,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,58.1,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,67.8,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,54.7,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,53.5,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,49.5,2,"0",0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,51.9,2,"0",1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",2,29.7,2,"0",0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",2,28,2,"0",0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",2,29.2,2,"0",0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",2,72.8,2,"0",0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",2,61.8,2,"0",1,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",2,38.2,2,"0",1,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",2,24.2,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,23.6,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,29.9,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,22,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,23,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,23.3,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,24,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,22.7,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,22.3,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,22.8,2,"0",1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",2,28.7,2,"0",0,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes opilio",2,49.6,2,"0",1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",2,49.5,2,"0",0,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",2,36.7,2,"0",0,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",2,36.5,2,"0",1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",2,54.5,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,48.1,2,"0",0,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,45.6,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,45,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,42,2,"0",0,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,48.3,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,45.4,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,46.4,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,54.7,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,40.2,2,"0",0,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,43.5,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,44.6,2,"0",1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",2,42.7,2,"0",1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",2,41.3,2,"0",1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",2,43.5,2,"0",0,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",2,42.1,2,"0",1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",2,40.1,2,"0",1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes bairdi",2,25.9,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.3,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,38,2,"0",1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,32.1,2,"0",0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,32,2,"0",1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,27.9,2,"0",1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,36.8,2,"0",0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,26,2,"0",0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,28.3,2,"0",1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,24.9,2,"0",0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,24,2,"0",1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",2,26.4,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,34.9,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.2,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.4,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,31.7,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,35.5,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,35.4,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.2,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27.3,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,51.3,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,51,2,"1",0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,43.1,2,"1",0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,53.1,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,42.2,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,48.7,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,77.8,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,48.1,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,50,2,"1",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,49.5,2,"0",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,46.6,2,"0",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,45.8,2,"0",0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,53.8,2,"0",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,40.5,2,"0",0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,44.6,2,"0",1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,47.9,2,"0",0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",2,44.9,2,"0",0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",2,32.1,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,34.3,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.7,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes opilio",2,45.8,2,"0",0,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",2,45.4,2,"0",1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,40.9,2,"0",0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,45.1,2,"0",1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,44.2,2,"0",0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,45.4,2,"0",1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,51.3,2,"0",0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,41.7,2,"0",1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",2,42.5,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,45.1,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,42.1,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,43.1,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,46.5,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,42.7,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,42.3,2,"0",0,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,44.3,2,"0",1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",2,44.7,2,"1",1,2017,59.65979,-171.23466,73,-0.8,201,"SMI"
"Chionoecetes opilio",2,49.8,2,"1",1,2017,59.65979,-171.23466,73,-0.8,201,"SMI"
"Chionoecetes opilio",2,43.2,2,"1",1,2017,61.31997,-173.57676,74,-1.6,205,"NS"
"Chionoecetes opilio",2,49,2,"1",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,46.8,2,"1",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,52.1,2,"1",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,46.8,2,"1",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,50.9,2,"1",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,42.9,2,"1",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,48,2,"1",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,46.4,2,"0",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,43,2,"0",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
